ID	A1	A2
17837	-0.693144	52.314978
17838	-0.621395	52.319126
17839	-0.830743	52.263977
17840	-1.14766	52.254759
17841	-0.938258	52.242903
17842	-0.686444	52.366826
17843	-0.90843	52.265332
17844	-0.83127	52.260656
17845	-0.68836	52.365624
17846	-0.686865	52.305064
17847	-0.604505	52.279071
17848	-0.880593	52.242478
17849	-0.905498	52.238037
17850	-0.67893	52.490633
17851	-0.846178	52.271115
17852	-0.688118	52.31129
17853	-0.709472	52.407232
17854	-0.728725	52.468738
17855	-0.934872	52.256511
17856	-0.925908	52.407301
17857	-0.881478	52.260279
17858	-0.697448	52.488995
17859	-1.151023	52.289586
17860	-0.689587	52.304779
17861	-0.729829	52.401213
17862	-0.857312	52.258169
17863	-0.819474	52.449207
17864	-0.915637	52.255842
17865	-0.94009	52.232409
17866	-0.699846	52.356599
17867	-1.113465	52.285723
17868	-0.815225	52.267842
17869	-0.644844	52.281024
17870	-0.71875	52.501473
17871	-0.919983	52.242791
17872	-0.688374	52.507847
17873	-0.918331	52.25111
17874	-0.543765	52.341948
17875	-0.957885	52.25223
17876	-0.843182	52.256188
17877	-0.723341	52.378468
17878	-1.06805	52.277228
17879	-0.85419	52.515925
17880	-0.720698	52.307719
17881	-0.748424	52.268573
17882	-0.594505	52.305116
17883	-0.629255	52.297405
17884	-0.895458	52.249586
17885	-0.898056	52.252325
17886	-0.953053	52.326162
17887	-0.815848	52.263712
17888	-0.931771	52.240426
17889	-0.878978	52.235063
17890	-0.808905	52.424242
17891	-0.693295	52.481029
17892	-0.83703	52.269002
17893	-0.919208	52.252962
17894	-0.595713	52.30308
17895	-0.956667	52.246735
17896	-0.875563	52.244471
17897	-0.896345	52.245692
17898	-0.949913	52.252996
17899	-0.799693	52.398985
17900	-0.913235	52.216836
17901	-0.716849	52.503017
17902	-1.086642	52.147719
17903	-0.898163	52.24089
17904	-0.686596	52.300772
17905	-0.86936	52.256855
17906	-0.728968	52.464893
17907	-0.686323	52.302073
17908	-0.704519	52.289138
17909	-0.694596	52.305509
17910	-1.261826	52.218496
17911	-0.893035	52.240384
17912	-0.721818	52.312145
17913	-0.66896	52.284877
17914	-0.899898	52.283837
17915	-1.173091	52.252423
17916	-0.585375	52.292914
17917	-0.898625	52.281991
17918	-0.858047	52.259246
17919	-0.686563	52.38016
17920	-0.991629	52.131661
17921	-0.738791	52.473485
17922	-1.148618	52.255198
17923	-0.513938	52.566176
17924	-0.722408	52.498797
17925	-0.821748	52.266136
17926	-0.814255	52.271815
17927	-1.18204	52.226215
17928	-0.704575	52.289732
17929	-0.53214	52.338388
17930	-0.849183	52.266577
17931	-0.605957	52.292601
17932	-0.673691	52.36894
17933	-1.2463	52.220808
17934	-0.981769	52.161722
17935	-0.92901	52.29002
17936	-0.5408	52.348637
17937	-0.717474	52.494707
17938	-0.739877	52.394703
17939	-0.698354	52.494732
17940	-0.602857	52.338454
17941	-0.949934	52.322179
17942	-0.853956	52.32358
17943	-0.913726	52.246501
17944	-0.949522	52.325331
17945	-1.165344	52.27026
17946	-0.775188	52.292886
17947	-1.270981	52.024687
17948	-0.536822	52.348174
17949	-0.829571	52.266771
17950	-0.783091	52.412661
17951	-0.71213	52.39622
17952	-1.110729	52.185035
17953	-0.8926	52.262569
17954	-0.894618	52.261554
17955	-0.692588	52.387573
17956	-0.900762	52.270863
17957	-0.466042	52.485907
17958	-0.541974	52.345523
17959	-0.808428	52.271576
17960	-0.585845	52.292407
17961	-0.847234	52.255832
17962	-0.502529	52.315494
17963	-0.840372	52.26899
17964	-0.826762	52.446807
17965	-0.722238	52.406525
17966	-0.899305	52.216617
17967	-0.693284	52.300262
17968	-0.67371	52.539285
17969	-0.741252	52.404733
17970	-0.89995	52.301882
17971	-0.966439	52.251038
17972	-0.722704	52.302247
17973	-0.853067	52.272252
17974	-0.814855	52.273502
17975	-0.83233	52.248745
17976	-0.813396	52.270476
17977	-0.897787	52.238351
17978	-1.165295	52.272111
17979	-0.724288	52.389456
17980	-1.171597	52.25715
17981	-0.79913	52.422984
17982	-0.698591	52.477203
17983	-0.693586	52.315918
17984	-0.940004	52.25324
17985	-0.9379	52.243826
17986	-0.950724	52.242214
17987	-0.700159	52.480466
17988	-0.808377	52.269112
17989	-0.679231	52.303828
17990	-0.922765	52.257948
17991	-0.725784	52.399263
17992	-1.151642	52.252576
17993	-0.523337	52.565286
17994	-0.528219	52.344615
17995	-1.145091	52.05352
17996	-0.789816	52.423707
17997	-0.697329	52.381763
17998	-1.166213	52.261419
17999	-0.886227	52.25671
18000	-1.168669	52.25704
18001	-0.719143	52.399155
18002	-1.137186	52.031579
18003	-0.887253	52.243809
18004	-0.693498	52.376164
18005	-0.709319	52.409424
18006	-0.85344	52.285598
18007	-0.699024	52.393568
18008	-0.597041	52.365924
18009	-0.698996	52.304515
18010	-0.846174	52.275817
18011	-0.607998	52.32617
18012	-0.709284	52.502242
18013	-0.522887	52.398422
18014	-0.888387	52.238866
18015	-0.893644	52.232388
18016	-1.151188	52.025773
18017	-0.701653	52.298916
18018	-0.700444	52.290127
18019	-0.901535	52.218229
18020	-0.82154	52.446782
18021	-0.887665	52.244874
18022	-0.698337	52.30048
18023	-0.942996	52.208691
18024	-0.689143	52.302931
18025	-0.94135	52.239775
18026	-0.713812	52.308966
18027	-0.788247	52.300609
18028	-0.721001	52.411169
18029	-0.894339	52.262774
18030	-1.152175	52.02828
18031	-0.741308	52.402774
18032	-0.912214	52.246064
18033	-0.822012	52.448387
18034	-0.70107	52.299296
18035	-0.828132	52.274651
18036	-0.671379	52.254479
18037	-0.881585	52.237965
18038	-1.081623	52.30133
18039	-0.712936	52.410929
18040	-0.907385	52.213644
18041	-0.686465	52.367626
18042	-1.154194	52.25549
18043	-0.814967	52.251692
18044	-0.868786	52.266182
18045	-0.72687	52.486582
18046	-0.888774	52.09596
18047	-0.719897	52.29889
18048	-0.69395	52.387246
18049	-0.483778	52.487071
18050	-0.992929	52.122573
18051	-0.821805	52.264518
18052	-0.799848	52.423063
18053	-0.719736	52.480212
18054	-0.879248	52.19815
18055	-0.726136	52.417158
18056	-0.843934	52.268962
18057	-0.738587	52.38943
18058	-0.878271	52.243355
18059	-0.916404	52.243019
18060	-0.799228	52.42641
18061	-0.878935	52.239675
18062	-0.940871	52.142949
18063	-0.831552	52.260542
18064	-0.720164	52.399949
18065	-0.918696	52.271631
18066	-0.953699	52.257714
18067	-1.269714	52.136434
18068	-0.705688	52.482235
18069	-0.725528	52.400987
18070	-0.815139	52.2568
18071	-0.878277	52.248363
18072	-0.900563	52.240976
18073	-0.541045	52.345637
18074	-0.925929	52.229449
18075	-0.543388	52.34002
18076	-0.816727	52.265384
18077	-0.815403	52.37601
18078	-0.887543	52.264409
18079	-0.8602	52.259267
18080	-0.677378	52.538427
18081	-1.270282	52.070329
18082	-0.855931	52.2754
18083	-0.774438	52.371026
18084	-0.939663	52.174703
18085	-0.895318	52.241637
18086	-0.594069	52.287381
18087	-0.839983	52.285008
18088	-0.917223	52.047188
18089	-0.730789	52.459932
18090	-1.000165	52.283425
18091	-0.902082	52.238176
18092	-0.53628	52.342782
18093	-0.77466	52.213645
18094	-0.896417	52.236882
18095	-0.91471	52.247598
18096	-0.829569	52.277398
18097	-0.888314	52.263464
18098	-0.937431	52.239524
18099	-0.899945	52.25175
18100	-0.723472	52.385671
18101	-0.602369	52.292928
18102	-0.696877	52.375671
18103	-0.720204	52.498594
18104	-0.88573	52.239677
18105	-0.82364	52.259969
18106	-0.603199	52.394201
18107	-0.724216	52.494861
18108	-0.717623	52.406979
18109	-0.586498	52.290347
18110	-1.153608	52.03729
18111	-0.602805	52.280462
18112	-0.678443	52.285936
18113	-1.162461	52.256852
18114	-0.681585	52.304079
18115	-0.906195	52.225735
18116	-0.822103	52.270428
18117	-0.828917	52.268787
18118	-0.803667	52.253529
18119	-0.845117	52.264038
18120	-1.066079	52.337548
18121	-0.709885	52.312384
18122	-0.854108	52.274492
18123	-0.728786	52.403215
18124	-0.953069	52.242154
18125	-1.015991	52.459537
18126	-0.719543	52.481271
18127	-0.593873	52.290336
18128	-0.701105	52.496336
18129	-0.591988	52.285054
18130	-0.787266	52.262406
18131	-0.752814	52.502916
18132	-0.545843	52.344833
18133	-1.090992	52.104921
18134	-0.614579	52.326437
18135	-1.173905	52.27958
18136	-0.541025	52.344036
18137	-0.932317	52.187143
18138	-0.888307	52.266673
18139	-0.853373	52.255829
18140	-1.160068	52.188768
18141	-0.958835	52.266732
18142	-0.901354	52.15905
18143	-0.896942	52.235781
18144	-0.891266	52.264363
18145	-0.829741	52.435455
18146	-0.610774	52.285789
18147	-0.930986	52.249949
18148	-0.838845	52.264588
18149	-0.716731	52.314572
18150	-0.684441	52.290849
18151	-0.910066	52.248247
18152	-0.695268	52.301597
18153	-1.151496	52.257188
18154	-0.890175	52.242892
18155	-0.721936	52.483041
18156	-0.715484	52.481101
18157	-0.861908	52.277831
18158	-0.712566	52.473113
18159	-0.84179	52.266307
18160	-0.72308	52.497465
18161	-1.163019	52.2513
18162	-0.938025	52.249635
18163	-1.207478	52.169828
18164	-1.197398	52.079844
18165	-0.917086	52.274529
18166	-0.690059	52.313641
18167	-0.702224	52.496348
18168	-0.867117	52.218929
18169	-0.732904	52.471894
18170	-0.768513	52.438807
18171	-0.859229	52.260561
18172	-0.722181	52.478144
18173	-0.709521	52.501184
18174	-0.716896	52.30783
18175	-0.902233	52.236226
18176	-0.596792	52.304226
18177	-0.622401	52.299951
18178	-0.913741	52.234507
18179	-0.778249	52.368638
18180	-0.69828	52.301414
18181	-1.059594	52.39624
18182	-0.914347	52.240285
18183	-1.066281	52.067451
18184	-0.698375	52.480518
18185	-0.79029	52.420889
18186	-0.732399	52.404882
18187	-0.908649	52.329833
18188	-0.873046	52.258832
18189	-0.876581	52.250541
18190	-0.891343	52.245403
18191	-0.962078	52.248338
18192	-0.88833	52.254608
18193	-0.529371	52.345744
18194	-0.918065	52.255424
18195	-0.536322	52.349957
18196	-0.880872	52.239505
18197	-0.944774	52.213957
18198	-0.468041	52.485591
18199	-0.694545	52.30175
18200	-0.992694	52.123947
18201	-0.920791	52.225159
18202	-1.021446	52.07767
18203	-0.702108	52.504286
18204	-0.824258	52.27704
18205	-0.821395	52.281641
18206	-1.150791	52.253406
18207	-0.688176	52.382264
18208	-0.881174	52.261868
18209	-0.612917	52.326534
18210	-0.882518	52.239278
18211	-1.146329	52.25769
18212	-0.683443	52.36601
18213	-1.16077	52.255609
18214	-0.725639	52.399693
18215	-0.880848	52.245142
18216	-0.720978	52.400281
18217	-0.911649	52.248783
18218	-0.645811	52.338253
18219	-0.702129	52.487554
18220	-0.716797	52.489629
18221	-0.71558	52.499542
18222	-0.721269	52.497922
18223	-0.72152	52.480115
18224	-0.87245	52.255725
18225	-0.895775	52.262176
18226	-1.036615	52.334443
18227	-0.801646	52.419674
18228	-1.202499	51.997469
18229	-0.84333	52.244843
18230	-0.887114	52.265143
18231	-0.715108	52.479847
18232	-0.913139	52.238763
18233	-0.925121	52.24897
18234	-0.595285	52.286963
18235	-0.893808	52.242297
18236	-0.702874	52.486286
18237	-0.700843	52.503732
18238	-0.90401	52.239587
18239	-0.828021	52.271071
18240	-1.08361	52.232747
18241	-0.595214	52.285965
18242	-0.701746	52.318292
18243	-0.646988	52.564822
18244	-1.024173	52.180754
18245	-0.879022	52.247264
18246	-0.708801	52.50515
18247	-0.713593	52.391894
18248	-0.711253	52.315285
18249	-1.17076	52.264292
18250	-0.915034	52.240939
18251	-0.894928	52.231986
18252	-0.707987	52.467597
18253	-0.727605	52.30319
18254	-0.801106	52.424406
18255	-0.861233	52.278409
18256	-0.710805	52.30041
18257	-0.799735	52.298227
18258	-1.160689	52.257577
18259	-0.819749	52.264147
18260	-0.897075	52.265299
18261	-1.081012	52.303213
18262	-0.913002	52.240758
18263	-0.588643	52.290669
18264	-0.707051	52.411584
18265	-0.740096	52.404568
18266	-0.643597	52.279158
18267	-0.858003	52.280356
18268	-0.74374	52.388568
18269	-0.908411	52.261952
18270	-0.923942	52.25893
18271	-1.162955	52.256262
18272	-0.898819	52.155169
18273	-0.909393	52.214733
18274	-0.83131	52.510118
18275	-1.16903	52.26125
18276	-1.279138	52.089345
18277	-0.687525	52.49775
18278	-0.713779	52.385503
18279	-1.049474	52.176663
18280	-0.689756	52.303532
18281	-1.055451	52.238315
18282	-0.94075	52.217616
18283	-0.9229	52.240282
18284	-0.795022	52.423724
18285	-0.702982	52.483608
18286	-0.684207	52.35612
18287	-0.735776	52.469785
18288	-0.722729	52.407834
18289	-0.96003	52.241964
18290	-0.72067	52.407866
18291	-0.692045	52.496856
18292	-0.862732	52.22785
18293	-0.539936	52.350802
18294	-1.082427	52.228333
18295	-0.714721	52.397067
18296	-0.592131	52.287025
18297	-1.267301	52.073277
18298	-1.003017	52.127388
18299	-0.713332	52.482166
18300	-0.595155	52.322098
18301	-0.826795	52.230349
18302	-0.827335	52.275991
18303	-0.560641	52.330359
18304	-0.820622	52.444211
18305	-0.677474	52.31306
18306	-0.902507	52.326567
18307	-0.729439	52.399428
18308	-0.740583	52.388993
18309	-0.89291	52.054478
18310	-0.900341	52.229223
18311	-0.851037	52.258935
18312	-0.872354	52.251427
18313	-0.71737	52.299564
18314	-1.270706	52.072094
18315	-0.703044	52.465978
18316	-0.845598	52.250026
18317	-0.619843	52.32185
18318	-0.719091	52.381174
18319	-0.868804	52.239525
18320	-0.906248	52.226553
18321	-0.699146	52.305883
18322	-0.670688	52.535835
18323	-0.975551	52.183552
18324	-0.518546	52.620312
18325	-0.94806	52.240896
18326	-0.644767	52.341667
18327	-0.73316	52.405519
18328	-0.660321	52.337492
18329	-0.544592	52.339118
18330	-0.832769	52.266065
18331	-0.885256	52.186672
18332	-0.69988	52.490937
18333	-0.940937	52.237425
18334	-0.598102	52.289218
18335	-0.686709	52.315294
18336	-0.900625	52.23845
18337	-0.721004	52.398348
18338	-0.906836	52.333134
18339	-0.751191	52.264512
18340	-0.706634	52.405726
18341	-0.5969	52.328638
18342	-0.541821	52.344829
18343	-0.707991	52.33208
18344	-0.726435	52.464416
18345	-0.872713	52.247663
18346	-0.700937	52.304329
18347	-0.929534	52.19583
18348	-0.584538	52.2957
18349	-0.730087	52.395794
18350	-0.822198	52.441404
18351	-0.82896	52.249916
18352	-0.696329	52.313908
18353	-0.825101	52.183562
18354	-1.16197	52.03218
18355	-0.595085	52.339621
18356	-1.180298	52.252428
18357	-0.842941	52.264853
18358	-0.955793	52.261472
18359	-0.638791	52.506478
18360	-0.887735	52.245594
18361	-0.592915	52.291889
18362	-0.723997	52.398534
18363	-0.721831	52.481583
18364	-0.474616	52.490064
18365	-0.830472	52.276535
18366	-0.721039	52.487562
18367	-0.986869	52.140548
18368	-0.93679	52.230195
18369	-1.162938	52.271942
18370	-0.679444	52.364167
18371	-0.596689	52.316291
18372	-0.904045	52.23876
18373	-0.720416	52.489749
18374	-0.866128	52.250881
18375	-0.94906	52.223975
18376	-0.94189	52.25341
18377	-0.872558	52.249181
18378	-0.756552	52.503072
18379	-0.695442	52.394958
18380	-0.890353	52.27393
18381	-0.876733	52.221322
18382	-0.703761	52.478132
18383	-0.731272	52.386241
18384	-0.58885	52.38468
18385	-0.715078	52.403004
18386	-0.849993	52.26699
18387	-0.695637	52.495943
18388	-0.898751	52.209437
18389	-0.818966	52.447845
18390	-0.538375	52.346027
18391	-0.716133	52.386922
18392	-0.820356	52.266679
18393	-0.806587	52.282266
18394	-0.470235	52.489
18395	-0.919598	52.255608
18396	-0.899056	52.23679
18397	-0.698196	52.484607
18398	-0.699365	52.487911
18399	-0.899131	52.239668
18400	-0.810439	52.419169
18401	-0.74021	52.387649
18402	-0.943963	52.243853
18403	-0.809593	52.274034
18404	-1.139449	52.031415
18405	-0.730267	52.302401
18406	-0.598572	52.337945
18407	-0.870706	52.258666
18408	-0.902144	52.247545
18409	-0.859996	52.241508
18410	-0.819298	52.270634
18411	-0.923882	52.252932
18412	-0.854287	52.269818
18413	-0.726671	52.399587
18414	-0.716991	52.475372
18415	-0.854937	52.267361
18416	-0.820022	52.26602
18417	-0.726178	52.305899
18418	-0.707559	52.473642
18419	-0.897741	52.239601
18420	-0.903335	52.261006
18421	-0.957634	52.255447
18422	-0.66713	52.476583
18423	-0.588423	52.313252
18424	-0.885683	52.276053
18425	-0.92827	52.238039
18426	-0.619326	52.321475
18427	-0.895365	52.259223
18428	-0.677089	52.296944
18429	-0.833085	52.25403
18430	-0.911517	52.239225
18431	-0.680551	52.304328
18432	-0.6563	52.470069
18433	-0.727439	52.471484
18434	-0.727144	52.308508
18435	-0.900069	52.262729
18436	-0.910689	52.270029
18437	-0.920573	52.24321
18438	-0.721893	52.401676
18439	-0.953656	52.241485
18440	-0.695301	52.301984
18441	-0.8968	52.252161
18442	-0.877554	52.237531
18443	-0.887916	52.24306
18444	-0.777699	52.369414
18445	-0.908972	52.215169
18446	-0.592865	52.313341
18447	-0.708419	52.309833
18448	-0.685966	52.303238
18449	-0.701262	52.392424
18450	-0.876901	52.198964
18451	-0.699947	52.487153
18452	-0.713984	52.409771
18453	-0.715836	52.389032
18454	-0.814852	52.2582
18455	-0.701554	52.489094
18456	-1.270121	52.02648
18457	-0.734283	52.302489
18458	-0.72835	52.485834
18459	-1.136099	52.346819
18460	-0.720742	52.403335
18461	-0.751735	52.265992
18462	-0.827034	52.254608
18463	-0.724906	52.495938
18464	-0.657059	52.338588
18465	-0.738954	52.469846
18466	-0.582273	52.33401
18467	-0.837002	52.252702
18468	-0.907311	52.223228
18469	-0.694103	52.307805
18470	-0.894572	52.239265
18471	-0.818772	52.262869
18472	-0.712932	52.497382
18473	-0.725299	52.403861
18474	-0.703386	52.406203
18475	-0.693161	52.48305
18476	-0.727297	52.299599
18477	-0.694735	52.491582
18478	-0.839205	52.260896
18479	-0.895024	52.244044
18480	-0.71814	52.41655
18481	-0.802708	52.439662
18482	-0.925948	52.214714
18483	-0.690852	52.301656
18484	-0.559621	52.334662
18485	-0.687518	52.395042
18486	-0.894448	52.241872
18487	-0.700581	52.389612
18488	-0.989334	52.121365
18489	-0.994253	52.124751
18490	-0.697519	52.49555
18491	-0.893258	52.053385
18492	-0.835894	52.273199
18493	-0.685835	52.380943
18494	-0.726742	52.333273
18495	-0.526651	52.397947
18496	-0.997259	52.128175
18497	-0.834515	52.273257
18498	-0.982283	52.224392
18499	-0.689782	52.299171
18500	-0.680151	52.361145
18501	-0.899189	52.234355
18502	-0.71658	52.392762
18503	-0.903249	52.259171
18504	-0.732397	52.483387
18505	-0.905683	52.276923
18506	-0.899713	52.27061
18507	-0.906702	52.224786
18508	-0.899775	52.234333
18509	-0.837302	52.258603
18510	-0.714272	52.405944
18511	-0.884973	52.243608
18512	-0.914979	52.245568
18513	-0.941697	52.251673
18514	-0.838388	52.269744
18515	-0.72189	52.482591
18516	-0.894658	52.239904
18517	-0.828972	52.251121
18518	-0.810904	52.272159
18519	-0.680147	52.361766
18520	-1.172079	52.28159
18521	-0.54657	52.366987
18522	-0.904058	52.237619
18523	-0.668253	52.256637
18524	-1.141753	52.033653
18525	-0.878153	52.241628
18526	-0.722215	52.394091
18527	-0.900022	52.239181
18528	-0.544303	52.398867
18529	-0.880506	52.241273
18530	-0.589112	52.280066
18531	-0.700922	52.302855
18532	-0.899007	52.327478
18533	-0.708869	52.475185
18534	-0.897825	52.237974
18535	-1.078807	52.342359
18536	-0.833227	52.264802
18537	-0.729526	52.403556
18538	-0.728832	52.405733
18539	-0.700473	52.315671
18540	-0.918563	52.245754
18541	-1.158976	52.031709
18542	-1.076083	52.303301
18543	-0.865492	52.242487
18544	-0.943922	52.247413
18545	-1.211812	52.029467
18546	-0.993061	52.136186
18547	-0.597998	52.302721
18548	-0.893539	52.260159
18549	-0.684105	52.51118
18550	-0.914421	52.266664
18551	-0.690859	52.296962
18552	-0.689426	52.498724
18553	-0.704779	52.485093
18554	-0.727058	52.487753
18555	-0.836607	52.264431
18556	-1.124496	53.525533
18557	-1.296117	53.493444
18558	-1.442573	53.342192
18559	-1.368224	53.346406
18560	-1.25464	53.39856
18561	-1.434068	53.419616
18562	-1.138768	53.520217
18563	-1.462644	53.399191
18564	-1.53912	53.364365
18565	-1.496521	53.338539
18566	-1.31649	53.43848
18567	-1.148184	53.535798
18568	-1.40888	53.406551
18569	-1.335416	53.502865
18570	-1.333951	53.487666
18571	-1.203429	53.422778
18572	-1.397567	53.522636
18573	-1.104019	53.538038
18574	-1.417033	53.41869
18575	-1.395901	53.443564
18576	-1.511163	53.32153
18577	-1.476534	53.391154
18578	-1.470092	53.457039
18579	-1.479684	53.369532
18580	-1.09815	53.528025
18581	-1.434826	53.433984
18582	-1.138615	53.524054
18583	-1.402851	53.348265
18584	-1.264513	53.428706
18585	-1.470622	53.419236
18586	-1.437597	53.36198
18587	-1.310376	53.477672
18588	-1.482215	53.552326
18589	-1.42167	53.336312
18590	-1.421383	53.343089
18591	-1.481526	53.553186
18592	-1.22521	53.401716
18593	-1.338757	53.463531
18594	-1.335683	53.418202
18595	-1.203446	53.367919
18596	-1.467451	53.421298
18597	-1.440954	53.40968
18598	-1.605622	53.316514
18599	-1.498411	53.559972
18600	-1.458128	53.530845
18601	-1.420531	53.351633
18602	-1.021899	53.600405
18603	-1.017306	53.573662
18604	-1.302215	53.443314
18605	-1.504164	53.407353
18606	-1.135456	53.524345
18607	-1.30872	53.492403
18608	-1.027071	53.589688
18609	-1.14239	53.510409
18610	-1.182069	53.482723
18611	-0.998314	53.568902
18612	-1.54322	53.364588
18613	-1.349849	53.42761
18614	-1.297965	53.500197
18615	-1.472975	53.37859
18616	-1.315557	53.483427
18617	-1.145812	53.509714
18618	-1.451522	53.439527
18619	-1.509745	53.589051
18620	-1.070254	53.505411
18621	-1.339651	53.4379
18622	-1.448238	53.429238
18623	-1.424622	53.360255
18624	-1.352391	53.433619
18625	-1.357444	53.361009
18626	-1.267356	53.433155
18627	-1.330631	53.420861
18628	-1.618406	53.525567
18629	-1.509686	53.424202
18630	-1.478948	53.42987
18631	-1.183968	53.497594
18632	-1.413539	53.575208
18633	-1.540599	53.405674
18634	-1.373942	53.330283
18635	-1.460101	53.546502
18636	-1.484963	53.549767
18637	-1.412725	53.573982
18638	-1.461848	53.406217
18639	-1.334441	53.500666
18640	-1.471943	53.410936
18641	-1.536186	53.392443
18642	-1.340186	53.462649
18643	-1.469465	53.456596
18644	-1.421526	53.374685
18645	-1.11537	53.537079
18646	-1.281265	53.500879
18647	-1.101534	53.539915
18648	-1.470644	53.382274
18649	-1.069633	53.509676
18650	-1.38687	53.429765
18651	-1.52181	53.375012
18652	-1.605556	53.422903
18653	-1.451008	53.601982
18654	-1.463358	53.359105
18655	-1.266183	53.424357
18656	-1.122665	53.530185
18657	-1.012411	53.576345
18658	-1.328528	53.439726
18659	-1.379024	53.435271
18660	-1.447869	53.425218
18661	-1.328017	53.46544
18662	-1.477035	53.418949
18663	-1.226433	53.425554
18664	-1.320604	53.350351
18665	-1.110721	53.514861
18666	-1.354525	53.428885
18667	-1.507887	53.566932
18668	-1.38954	53.404134
18669	-1.435193	53.565182
18670	-1.345044	53.452366
18671	-1.327732	53.433906
18672	-1.350924	53.329297
18673	-1.500635	53.399086
18674	-1.122446	53.331782
18675	-0.960575	53.607825
18676	-1.427473	53.424421
18677	-1.480851	53.372477
18678	-1.48476	53.377383
18679	-1.484399	53.552749
18680	-1.141244	53.509664
18681	-1.479413	53.469386
18682	-1.424522	53.387778
18683	-1.464959	53.599331
18684	-1.378192	53.436624
18685	-1.185868	53.567593
18686	-1.096907	53.533283
18687	-1.392252	53.433415
18688	-1.167576	53.532537
18689	-1.289065	53.49511
18690	-1.455406	53.381765
18691	-1.536561	53.313461
18692	-0.98029	53.548597
18693	-1.279114	53.436562
18694	-1.426232	53.383606
18695	-1.458879	53.534695
18696	-1.053779	53.562046
18697	-1.46599	53.596612
18698	-1.341383	53.351142
18699	-1.479363	53.431642
18700	-1.496765	53.40458
18701	-1.2741	53.425152
18702	-1.542346	53.391505
18703	-1.498272	53.367284
18704	-1.052189	53.535921
18705	-1.351358	53.328383
18706	-1.383795	53.347862
18707	-1.003484	53.580873
18708	-1.504567	53.547315
18709	-1.381648	53.592494
18710	-1.45252	53.419262
18711	-1.10876	53.517767
18712	-1.464535	53.346751
18713	-1.446193	53.391988
18714	-1.34499	53.473498
18715	-1.49503	53.556129
18716	-1.400771	53.380955
18717	-1.312413	53.493332
18718	-1.302951	53.446168
18719	-1.21152	53.370957
18720	-1.352279	53.43805
18721	-1.360389	53.400153
18722	-1.116536	53.536908
18723	-1.209948	53.364115
18724	-1.461337	53.370458
18725	-1.480322	53.496122
18726	-1.405304	53.384717
18727	-1.333858	53.466623
18728	-1.331495	53.410853
18729	-1.414038	53.381489
18730	-1.228816	53.376976
18731	-1.500647	53.395518
18732	-1.080007	53.474889
18733	-1.53899	53.315097
18734	-0.969303	53.603829
18735	-1.373748	53.366093
18736	-1.366634	53.452653
18737	-1.330891	53.362095
18738	-1.164983	53.549346
18739	-1.183616	53.479848
18740	-1.462979	53.438248
18741	-1.281106	53.426425
18742	-1.464555	53.383533
18743	-1.590835	53.481369
18744	-1.307812	53.528739
18745	-1.306426	53.475006
18746	-1.315108	53.545922
18747	-1.349523	53.438134
18748	-1.074787	53.556224
18749	-1.518603	53.364752
18750	-1.349939	53.329885
18751	-1.336306	53.485459
18752	-1.530407	53.354578
18753	-1.501886	53.393716
18754	-1.474597	53.379901
18755	-1.265539	53.495732
18756	-1.449267	53.587072
18757	-1.155067	53.493969
18758	-1.540928	53.548341
18759	-1.186475	53.483203
18760	-1.462221	53.388547
18761	-1.483082	53.553031
18762	-1.479315	53.381333
18763	-1.292517	53.493333
18764	-1.150892	53.398011
18765	-1.494662	53.347224
18766	-1.163563	53.533309
18767	-1.351827	53.429176
18768	-1.296275	53.499378
18769	-1.377677	53.576897
18770	-1.131172	53.525869
18771	-1.339521	53.494843
18772	-1.50155	53.404412
18773	-1.406046	53.44695
18774	-1.439523	53.354888
18775	-0.96655	53.615697
18776	-1.458464	53.339775
18777	-1.142076	53.546874
18778	-1.500959	53.393272
18779	-1.517604	53.418644
18780	-1.468446	53.43083
18781	-1.126228	53.555002
18782	-1.319753	53.369861
18783	-1.472843	53.436755
18784	-1.436138	53.56222
18785	-1.137532	53.522437
18786	-1.483391	53.359993
18787	-1.509231	53.593013
18788	-1.226609	53.353599
18789	-1.525382	53.37685
18790	-1.152433	53.492234
18791	-1.411764	53.363185
18792	-1.460395	53.544751
18793	-1.479685	53.35586
18794	-1.356925	53.471288
18795	-1.230282	53.481524
18796	-1.461305	53.543218
18797	-1.511845	53.351268
18798	-1.464824	53.359624
18799	-1.080944	53.478213
18800	-1.093884	53.508811
18801	-1.18232	53.582481
18802	-1.487745	53.342745
18803	-1.179603	53.398796
18804	-1.219837	53.42578
18805	-1.501096	53.425227
18806	-1.3518	53.387369
18807	-1.170312	53.539253
18808	-1.349142	53.361503
18809	-1.481104	53.561732
18810	-1.066207	53.56058
18811	-1.018215	53.571575
18812	-1.313783	53.362528
18813	-1.438098	53.43008
18814	-1.419327	53.422539
18815	-1.43327	53.35964
18816	-1.347893	53.429577
18817	-1.467239	53.384111
18818	-1.473019	53.329907
18819	-1.109756	53.536435
18820	-1.335875	53.331453
18821	-1.501503	53.377553
18822	-1.50475	53.365863
18823	-1.396617	53.341923
18824	-0.95986	53.620942
18825	-1.167907	53.436297
18826	-1.597247	53.475791
18827	-1.511233	53.406114
18828	-1.491636	53.36926
18829	-1.196439	53.420789
18830	-1.220022	53.423876
18831	-1.470869	53.532618
18832	-1.238751	53.480662
18833	-1.393539	53.523757
18834	-1.141876	53.497776
18835	-1.377526	53.370877
