ID	x	y
2264	25.1687	29.1247
2265	24.4005	27.6872
2266	26.3831	29.2351
2267	25.5114	28.9407
2268	24.8559	27.1191
2269	24.32	28.0989
2270	23.745	27.4066
2271	25.5367	27.8045
2272	25.4286	28.0506
2273	24.9065	26.6867
2274	25.5413	28.3427
2275	25.884	27.9586
2276	27.8666	29.2903
2277	26.3302	28.2829
2278	25.9622	27.0064
2279	25.7414	28.1334
2280	23.8485	28.0069
2281	25.4976	25.1802
2282	24.8996	27.3928
2283	25.6701	27.126
2284	25.9852	28.5313
2285	25.4309	27.8873
2286	27.1099	27.0593
2287	25.4815	27.2479
2288	24.0946	27.0938
2289	24.6052	27.655
2290	24.8191	25.0031
2291	25.2607	27.3514
2292	25.3849	29.4375
2293	24.2441	27.6481
2294	24.6696	26.8523
2295	24.228	27.1076
2296	25.3711	28.2898
2297	24.412	27.4043
2298	24.7938	28.7429
2299	25.1411	27.0064
2300	24.2717	27.6274
2301	26.6821	22.9722
2302	26.0749	22.4961
2303	26.6775	21.4588
2304	26.7143	21.8613
2305	27.2157	23.9359
2306	27.126	21.974
2307	27.3537	21.5945
2308	27.2824	21.4749
2309	26.9581	22.4662
2310	27.0432	21.9487
2311	26.942	22.342
2312	26.3394	23.2551
2313	25.3734	21.7762
2314	26.2865	21.5646
2315	26.8891	21.9648
2316	27.103	21.3277
2317	27.6159	22.319
2318	26.2612	22.4294
2319	27.126	20.7527
2320	26.5671	21.33
2321	26.7488	22.7054
2322	26.5165	22.5467
2323	26.6292	22.1626
2324	27.6941	23.5265
2325	26.6108	22.1097
2326	27.1421	21.7877
2327	26.7051	20.7803
2328	27.5883	22.0154
2329	25.5252	21.5439
2330	26.0588	21.1207
2331	26.6752	22.0959
2332	26.8339	21.2219
2333	27.0202	20.6561
2334	26.9351	21.9096
2335	26.1876	22.9998
2336	27.3238	20.5319
2337	26.1002	19.7499
2338	25.7713	23.0297
2339	26.3578	21.6359
2340	26.2566	21.8889
2341	27.8689	21.7693
2342	27.7263	22.5467
2343	26.229	22.0982
2344	26.5349	21.9763
2345	26.459	22.4087
2346	26.4084	21.5577
2347	27.1375	22.4524
2348	25.0422	23.0872
2349	27.3514	20.5894
2350	27.793	22.5352
2351	26.5119	22.5099
2352	27.2387	22.3006
2353	25.8196	21.0839
2354	26.7212	21.008
2355	26.6959	21.6589
2356	25.9139	23.2183
2357	27.1697	22.112
2358	27.2525	21.8613
2359	26.2221	21.675
2360	26.7925	21.3829
2361	26.0542	23.1378
2362	27.2548	20.8562
2363	26.6545	22.6042
2364	26.8224	22.4156
2365	27.1076	22.365
2366	27.1881	21.6888
2367	27.5768	21.5899
2368	26.321	22.0292
2369	25.4033	22.7284
2370	27.0593	21.629
2371	27.4135	22.3443
2372	26.2175	21.5738
2373	27.0225	22.4984
2374	27.2571	22.6479
2375	25.8679	22.0039
2376	27.8367	22.6226
2377	26.7051	23.3057
2378	28.092	22.8411
2379	26.9305	22.4064
2380	26.5648	21.1506
2381	28.1426	21.4956
2382	27.3192	22.4041
2383	26.6246	21.2403
2384	26.114	21.3047
2385	25.4723	22.5513
2386	27.4181	21.5715
2387	27.2617	20.0374
2388	26.6614	21.4542
2389	28.5014	21.9326
2390	27.0455	22.5789
2391	28.1035	21.3898
2392	27.103	21.8475
2393	26.5487	21.4795
2394	26.9006	21.261
2395	26.3693	22.6318
2396	26.5372	23.3103
2397	27.3606	24.0371
2398	26.2612	22.6134
2399	25.2883	22.1902
2400	25.7184	22.4915
2401	22.6801	4.5492
2402	22.2454	5.8211
2403	22.0936	6.1063
2404	22.9837	6.2075
2405	21.2196	5.7636
2406	20.3709	6.0534
2407	23.1792	5.0713
2408	21.813	7.0953
2409	21.5025	5.4853
2410	22.9193	4.3583
2411	21.3392	5.7406
2412	22.3282	5.3519
2413	21.8153	5.2323
2414	22.2132	4.6412
2415	21.4519	4.701
2416	22.5651	6.0718
2417	21.8659	6.0028
2418	22.6755	4.6021
2419	20.0857	6.1937
2420	20.9988	5.2645
2421	22.1925	6.4467
2422	22.0982	6.0925
2423	22.135	5.9821
2424	22.9492	4.6412
2425	22.963	4.5193
2426	22.1879	5.8441
2427	20.8401	5.6946
2428	21.6589	6.6928
2429	22.1695	5.3703
2430	22.158	6.104
2431	21.2081	4.8758
2432	21.5347	5.2714
2433	21.2725	4.5607
2434	22.6617	6.4421
2435	22.5007	5.3381
2436	21.5071	5.0897
2437	22.3466	6.1316
2438	21.4519	3.8776
2439	23.5403	6.1569
2440	22.2224	4.6734
2441	21.3185	5.9177
2442	21.1575	4.8804
2443	22.2431	5.3795
2444	23.5955	5.3795
2445	22.4547	6.2811
2446	22.5674	4.7677
2447	21.7739	4.0938
2448	21.8199	5.8234
2449	21.6589	5.4646
2450	21.3576	6.4306
2451	23.2689	6.0051
2452	22.7537	5.5934
2453	22.1695	5.7728
2454	22.5812	5.0437
2455	22.9814	6.8515
2456	22.6364	6.8653
2457	22.7606	5.9407
2458	21.8705	4.1858
2459	23.1194	5.621
2460	23.0527	5.1702
2461	23.0159	5.9131
2462	22.0568	5.782
2463	21.9027	4.701
2464	21.6589	5.8602
2465	21.8475	6.7549
2466	20.341	5.5658
2467	21.8774	5.2231
2468	21.8682	4.8482
2469	22.0729	5.2691
2470	21.9257	5.4048
2471	21.5692	4.5561
2472	22.2086	5.5221
2473	22.5421	5.874
2474	20.1501	7.231
2475	23.0205	5.2093
2476	21.8406	7.001
2477	22.5352	5.8878
2478	23.2505	5.1886
2479	23.6668	7.5024
2480	20.7504	5.2898
2481	22.4432	4.0892
2482	22.2569	5.9798
2483	22.2707	5.5773
2484	21.859	4.8827
2485	22.6456	6.702
2486	23.2919	5.1196
2487	23.8761	6.3754
2488	22.296	6.0051
2489	21.8153	6.0718
2490	21.7371	5.3979
2491	22.6571	5.2806
2492	22.3903	6.3869
2493	22.2247	5.6302
2494	22.2201	5.4071
2495	21.2311	5.9867
2496	21.767	6.2696
2497	21.7233	6.5387
2498	22.2569	5.8441
2499	21.583	3.7925
2500	21.2541	5.5934
2501	22.8871	16.8542
2502	23.3931	16.4655
2503	22.894	15.2833
2504	25.5804	15.4167
2505	22.5214	15.9871
2506	21.7693	16.2194
2507	22.4432	14.5703
2508	21.9556	16.0653
2509	23.8324	17.3993
2510	22.3397	16.0078
2511	23.6116	16.8404
2512	22.8963	16.2585
2513	21.8843	16.0285
2514	23.0366	15.4144
2515	22.8043	15.4052
2516	21.7555	15.4144
2517	22.6985	16.7001
2518	21.7072	15.5754
2519	22.4754	15.3063
2520	22.9377	16.6817
2521	23.3655	15.718
2522	23.4782	15.7686
2523	23.0274	15.833
2524	21.9648	15.6605
2525	23.0619	16.1826
2526	22.5375	15.9664
2527	21.9142	15.9963
2528	23.2022	16.4287
2529	21.6635	17.351
2530	22.8687	15.1568
2531	22.963	15.9802
2532	23.0596	16.2585
2533	24.2096	16.1205
2534	23.1654	15.2948
2535	21.7072	15.4374
2536	23.2712	16.3643
2537	22.9193	16.4195
2538	21.7509	15.3776
2539	22.9354	15.3661
2540	20.64	17.1739
2541	23.2321	17.7926
2542	23.4	18.3929
2543	23.0895	16.3666
2544	23.5794	16.8703
2545	23.2988	16.385
2546	23.4759	16.8151
2547	22.6594	16.1504
2548	23.2321	15.0257
2549	22.0706	16.063
2550	22.0683	17.2797
2551	24.3039	15.4903
2552	22.7077	15.3845
2553	22.1189	15.8284
2554	24.0785	15.2833
2555	23.3448	16.4908
2556	23.4713	17.6132
2557	22.5559	16.73
2558	23.5242	15.2971
2559	23.1332	16.3298
2560	22.1603	16.9531
2561	22.963	14.8923
2562	23.952	17.282
2563	24.1475	16.7208
2564	23.0366	15.6743
2565	22.3811	15.9434
2566	22.227	15.028
2567	22.9423	17.213
2568	22.3558	16.224
2569	22.9584	15.0786
2570	23.009	16.7116
2571	22.9837	15.8974
2572	23.078	16.0699
2573	21.3024	17.2314
2574	23.0481	16.5184
2575	23.0918	15.3592
2576	22.7675	17.949
2577	22.9308	16.0814
2578	22.9906	18.3239
2579	22.7491	16.6909
2580	21.8383	16.1688
2581	24.067	16.6058
2582	23.0343	16.7691
2583	21.5416	16.1021
2584	21.5853	16.3551
2585	23.5518	15.8422
2586	22.8572	16.2033
2587	23.1953	15.7824
2588	22.9492	14.7543
2589	23.1378	15.9181
2590	23.1447	14.9705
2591	24.0555	16.5621
2592	22.7951	15.5386
2593	24.4787	17.9421
2594	23.4253	17.1509
2595	22.6249	15.419
2596	23.1355	15.9756
2597	22.825	16.4954
2598	24.2257	16.0354
2599	23.3149	17.0014
2600	23.3931	15.9549
2601	22.7215	11.1134
2602	24.2441	11.5734
2603	23.0159	10.9478
2604	22.0867	12.5348
2605	23.9543	11.5849
2606	21.8222	10.9639
2607	24.0417	11.7804
2608	22.0499	11.9115
2609	22.5191	11.2744
2610	22.3903	11.2629
2611	22.7606	11.4193
2612	22.4938	11.4699
2613	22.4432	11.1341
2614	23.5541	13.1167
2615	22.9791	11.5803
2616	22.7652	12.7142
2617	20.3709	10.9524
2618	23.4253	10.8558
2619	22.4455	11.9138
2620	23.2436	13.487
2621	21.3783	11.8586
2622	22.7974	10.7477
2623	23.2137	12.5578
2624	23.7956	12.9327
2625	22.5674	13.0707
2626	23.0228	11.9667
2627	21.7394	10.7822
2628	22.0062	11.5826
2629	21.3415	13.1121
2630	22.0315	11.5297
2631	22.687	10.8949
2632	22.1718	12.0035
2633	24.0233	13.2179
2634	23.5518	12.2174
2635	22.9032	11.5274
2636	21.6221	12.1691
2637	22.6318	10.7615
2638	22.2155	12.1599
2639	22.273	11.9322
2640	23.9175	12.9258
2641	22.365	11.8701
2642	22.4915	11.7137
2643	23.8278	12.7579
2644	23.607	12.1553
2645	23.308	11.0191
2646	23.9451	10.2923
2647	22.4064	12.5371
2648	22.4984	11.9575
2649	21.997	10.8144
2650	23.2459	11.8011
2651	22.2891	11.9874
2652	23.1539	11.417
2653	22.8641	13.142
2654	21.6336	12.2312
2655	23.2252	11.9989
2656	22.3719	11.7413
2657	23.8577	11.8126
2658	23.1792	11.1111
2659	21.7187	12.2818
2660	23.4483	12.1691
2661	23.0826	12.4566
2662	23.0044	11.4331
2663	21.905	12.4359
2664	22.7514	11.2008
2665	24.1981	10.8604
2666	23.1677	12.3209
2667	21.6865	12.2335
2668	22.3673	13.2616
2669	22.9216	11.6309
2670	21.6865	12.0403
2671	22.1672	10.8006
2672	21.9579	11.3549
2673	22.8963	11.7505
2674	22.917	11.1272
2675	23.2712	12.3209
2676	22.7146	12.0081
2677	22.0315	12.2726
2678	22.2868	10.52
2679	22.9308	13.2455
2680	21.7808	12.1047
2681	23.8094	12.4106
2682	22.4639	11.3641
2683	22.1557	11.4308
2684	22.6686	11.7321
2685	22.7123	12.0771
2686	23.722	11.7367
2687	22.7399	11.5044
2688	22.3581	11.6424
2689	22.0683	12.2864
2690	22.457	11.3158
2691	22.5099	12.1093
2692	21.8544	11.164
2693	22.6157	11.8517
2694	24.0946	11.9874
2695	22.1994	11.6861
2696	23.1723	11.2399
2697	22.963	11.9
2698	22.411	12.2703
2699	23.3218	12.659
2700	23.2321	12.0426
2701	10.4027	23.6553
2702	10.0117	24.0394
2703	10.5499	23.9474
2704	10.7523	25.4355
2705	8.7766	25.2837
2706	9.4689	23.4667
2707	10.7822	23.3402
2708	10.9662	23.8646
2709	10.0669	26.0749
2710	9.6069	25.0698
2711	9.5149	25.0882
2712	11.1755	25.9967
2713	11.0122	25.3412
2714	10.0255	23.9773
2715	9.6184	25.3987
2716	10.4326	24.5178
2717	9.0825	22.135
2718	8.6547	24.757
2719	10.7776	24.4902
2720	9.4114	24.4695
2721	10.1796	24.6857
2722	10.6787	23.9934
2723	11.4814	24.4327
2724	9.3999	23.6622
2725	10.2762	24.6512
2726	10.9202	24.7708
2727	9.2458	24.849
2728	10.4142	24.5201
2729	9.9289	24.7915
2730	10.0439	24.3936
2731	10.5476	23.6208
2732	10.4119	25.9737
2733	11.0766	23.8715
2734	9.7886	24.5592
2735	9.9611	24.4396
2736	10.2762	24.4235
2737	10.9639	24.964
2738	10.5982	24.7616
2739	10.1405	23.2942
2740	11.3664	23.8531
2741	10.3452	24.2947
2742	10.3567	24.3867
2743	9.9082	24.849
2744	9.393	23.239
2745	11.7551	23.9796
2746	10.1313	25.0284
2747	9.8162	23.8945
2748	9.4712	24.7915
2749	10.175	25.1779
2750	10.3452	24.6535
2751	9.5839	25.4516
2752	9.5103	25.9369
2753	10.7155	23.0527
2754	9.7679	25.0077
2755	11.0099	24.4534
2756	10.8903	24.734
2757	9.2596	24.2211
2758	8.519	22.8986
2759	10.612	25.2032
2760	10.5522	22.9055
2761	11.4009	23.9819
2762	10.0002	24.0486
2763	11.555	25.0399
2764	10.819	24.8168
2765	9.6276	24.3108
2766	11.0674	24.2165
2767	10.9041	24.0095
2768	9.1814	25.3895
2769	9.8599	24.1199
2770	9.922	23.7059
2771	10.1244	25.0031
2772	9.7472	24.2947
2773	11.003	24.2372
2774	10.2026	24.1153
2775	11.3526	23.5058
2776	10.681	23.3356
2777	10.5315	24.9571
2778	11.0122	25.0905
2779	10.3958	23.4368
2780	9.8024	23.9704
2781	9.8484	23.8393
2782	10.5706	23.8761
2783	10.1773	24.7271
2784	10.819	23.8324
2785	11.8563	25.9346
2786	10.083	24.1015
2787	9.508	23.8439
2788	9.5333	24.8697
2789	10.4303	23.4759
2790	9.1814	24.9732
2791	10.5844	23.7749
2792	9.485	22.9354
2793	10.1796	22.3167
2794	10.589	23.8531
2795	8.8203	25.0905
2796	10.6258	24.2096
2797	10.4395	24.0164
2798	10.4441	24.0785
2799	9.4528	24.5615
2800	10.3567	24.3154
2801	14.4783	21.7647
2802	15.0487	22.5398
2803	14.5358	22.388
2804	14.7934	23.147
2805	15.3822	21.7624
2806	16.8105	21.8291
2807	16.2838	22.4271
2808	16.5644	21.0103
2809	16.0653	22.5444
2810	16.5874	22.4708
2811	15.7042	22.1419
2812	17.2015	20.7826
2813	15.7318	22.4915
2814	15.1269	20.4468
2815	15.8468	22.8572
2816	15.8353	21.6865
2817	16.5874	23.3931
2818	14.7865	22.2086
2819	14.6968	21.8751
2820	15.7042	22.8664
2821	14.5174	22.7054
2822	15.2672	21.422
2823	15.2534	20.9712
2824	15.9871	21.9648
2825	15.1292	23.0343
2826	15.5662	22.6916
2827	17.3924	20.8516
2828	16.1297	22.1419
2829	15.2465	22.1695
2830	14.6692	20.8608
2831	14.5818	23.2758
2832	15.3132	21.5485
2833	15.1729	22.8503
2834	15.2557	21.2265
2835	15.7594	21.7693
2836	15.5547	21.9096
2837	14.3173	23.2896
2838	14.8601	22.2891
2839	14.5657	23.1976
2840	14.8003	22.2086
2841	14.9958	21.8866
2842	14.6485	21.1368
2843	14.6002	21.8406
2844	14.982	21.0034
2845	15.1269	21.6566
2846	15.3132	22.3558
2847	14.9429	21.4496
2848	15.4903	21.3415
2849	14.6623	21.3277
2850	15.0809	22.6709
2851	15.0901	21.3346
2852	15.7479	22.6985
2853	15.9986	22.802
2854	15.7502	21.8912
2855	15.8882	22.595
2856	14.66	22.2569
2857	16.1918	21.468
2858	15.4489	20.9597
2859	14.5519	21.9878
2860	15.3799	21.3116
2861	16.2401	21.6934
2862	17.0106	21.8383
2863	14.9291	23.4138
2864	15.6467	21.1575
2865	15.5018	20.7596
2866	15.6421	21.5025
2867	15.6352	21.3944
2868	15.8008	21.5738
2869	14.9314	22.181
2870	14.177	21.3622
2871	14.3909	22.1925
2872	14.9613	21.2081
2873	15.6858	21.1207
2874	15.8905	21.1069
2875	16.1343	21.1414
2876	15.8215	22.1373
2877	14.4921	21.5531
2878	15.8974	21.4841
2879	14.2529	21.6911
2880	16.4356	23.4874
2881	16.0354	23.2482
2882	15.8629	23.6714
2883	14.3909	21.7141
2884	16.6104	20.9459
2885	15.6766	22.3811
2886	14.8877	21.9073
2887	15.4742	21.9694
2888	15.8169	21.7762
2889	15.5846	22.5053
2890	15.1706	21.7762
2891	15.3247	22.3926
2892	15.879	20.4192
2893	14.844	22.0729
2894	15.2695	21.4933
2895	14.5887	23.3172
2896	15.5731	21.2449
2897	15.81	21.2794
2898	15.6766	22.2086
2899	14.9406	22.526
2900	13.9999	21.6474
2901	6.2144	11.6723
2902	5.8073	11.3227
2903	5.5474	10.2233
2904	3.9811	10.7615
2905	5.4117	11.0053
2906	4.2272	10.2279
2907	6.2282	10.1543
2908	4.5929	8.9054
2909	5.4991	9.5954
2910	4.0708	10.5844
2911	3.9788	10.2233
2912	4.1237	10.2187
2913	4.0616	9.9979
2914	4.563	10.7086
2915	4.3353	10.1658
2916	4.8735	9.8599
2917	4.3583	9.3102
2918	5.2829	10.1911
2919	4.6527	9.4068
2920	5.4255	11.8103
2921	4.7194	9.5149
2922	4.9126	10.589
2923	3.8776	10.9777
2924	4.6159	10.1152
2925	5.2714	9.2826
2926	5.2875	10.1497
2927	4.954	8.9307
2928	4.0662	9.8415
2929	4.8758	10.9915
2930	6.1316	9.3102
2931	4.6596	10.2854
2932	5.5773	9.5034
2933	5.5474	10.2647
2934	4.5653	10.566
2935	6.1201	9.4137
2936	4.8482	9.3102
2937	4.6596	11.0214
2938	5.5819	9.9933
2939	5.1058	11.5274
2940	4.8068	8.1395
2941	5.897	10.2325
2942	5.4899	10.957
2943	4.8781	9.5425
2944	4.5354	9.4436
2945	4.8827	10.2486
2946	6.2673	10.819
2947	4.8091	9.6529
2948	5.8924	10.6465
2949	5.2737	10.98
2950	5.2369	9.0848
2951	5.9798	9.3447
2952	4.7378	10.6833
2953	5.644	10.6327
2954	4.54	9.278
2955	5.2576	10.957
2956	4.701	9.1423
2957	6.1247	10.6741
2958	5.9821	9.4137
2959	3.8017	10.704
2960	4.1605	10.0416
2961	5.4876	10.7247
2962	4.2916	9.1492
2963	6.081	10.1612
2964	5.069	10.8397
2965	6.8055	9.4459
2966	3.9742	10.1819
2967	4.8781	10.2095
2968	4.3974	8.7605
2969	6.3662	9.4045
2970	4.6619	10.4648
2971	5.552	9.715
2972	4.3974	10.3866
2973	5.1196	10.2118
2974	5.7222	10.5177
2975	4.7033	9.3608
2976	4.8965	9.1515
2977	5.4692	10.0094
2978	6.1109	10.6695
2979	4.3422	11.5504
2980	5.2484	9.4206
2981	4.8574	9.7219
2982	5.5566	11.1801
2983	5.6578	9.3424
2984	4.701	9.8783
2985	4.632	11.6723
2986	5.0115	10.3981
2987	5.6555	10.2969
2988	4.9885	10.6557
2989	5.7636	10.5085
2990	5.483	11.1111
2991	5.7935	10.6005
2992	5.0092	11.5159
2993	4.7976	9.6897
2994	5.7222	9.7472
2995	6.2144	9.8277
2996	5.4899	10.7086
2997	5.2323	10.198
2998	4.1076	10.7132
2999	4.6872	11.7666
3000	5.5198	10.1681
3001	5.8441	17.3993
3002	4.6182	17.7535
3003	5.368	17.5005
3004	6.0672	15.9986
3005	5.8533	16.4103
3006	5.4899	17.2774
3007	5.6279	16.5667
3008	5.0253	18.156
3009	6.6882	16.2424
3010	5.897	17.3625
3011	5.1173	16.7461
3012	5.6118	17.3809
3013	6.0511	16.1021
3014	4.3192	16.661
3015	5.9775	17.8248
3016	5.9223	16.9899
3017	5.7889	16.8933
3018	5.5267	16.0883
3019	6.7181	17.5971
3020	5.4508	15.3776
3021	5.7498	17.0014
3022	5.7406	15.9641
3023	7.0309	16.73
3024	5.4117	17.0819
3025	4.3307	17.2567
3026	5.8993	16.5437
3027	6.2075	15.6697
3028	6.0741	17.696
3029	5.253	16.8128
3030	4.5354	15.8491
3031	6.1132	16.0446
3032	5.2484	17.6615
3033	6.6767	15.7387
3034	6.1086	17.3855
3035	5.7935	17.8478
3036	6.1132	16.1872
3037	5.8004	15.4972
3038	6.7388	17.2337
3039	6.1891	18.1169
3040	5.0644	17.5649
3041	4.8758	16.5598
3042	5.0828	17.7834
3043	5.7935	17.4499
3044	6.7802	16.983
3045	4.862	17.1118
3046	6.0465	17.5051
3047	5.5888	16.3114
3048	6.3455	16.8772
3049	5.7084	15.7893
3050	6.2535	16.4954
3051	6.6537	17.0198
3052	6.2052	15.6674
3053	6.3018	15.7893
3054	5.9453	16.7967
3055	5.6394	17.9766
3056	5.4761	16.9186
3057	7.0608	16.086
3058	4.7562	17.8777
3059	5.4531	17.4154
3060	6.1155	16.8772
3061	5.9936	17.7029
3062	4.8643	16.0814
3063	5.4968	16.1826
3064	6.0442	17.0934
3065	6.3409	17.7857
3066	4.7217	16.0055
3067	7.0493	16.224
3068	5.0552	18.5217
3069	5.4416	18.4987
3070	6.9872	17.2383
3071	5.1311	16.6817
3072	7.4311	18.3331
3073	6.0879	16.1205
3074	5.8878	16.3781
3075	6.2121	17.9582
3076	6.9849	17.1785
3077	5.3542	17.2015
3078	7.2149	16.7944
3079	6.8906	16.0952
3080	5.552	15.557
3081	6.0488	16.2102
3082	5.7498	16.5069
3083	6.3064	16.8243
3084	5.3266	16.6725
3085	6.4237	17.4706
3086	5.1909	16.1458
3087	5.8947	16.2677
3088	5.4669	17.7489
3089	4.816	17.0037
3090	5.8901	16.9393
3091	6.0419	17.3625
3092	6.5456	16.6978
3093	6.0626	17.0865
3094	5.1219	18.4274
3095	7.3414	16.8197
3096	5.138	16.615
3097	5.736	16.9991
3098	5.276	17.2475
3099	6.4444	16.2033
3100	7.162	18.1836
